일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2020,23.2,31.4,17.3,398.5,338.02
2021,17.8,28.7,4.6,130.8,609.33
2021,22.8,31.2,12.8,134.3,629.65
2021,26.6,34.2,18.1,498.1,572.25
2000,16.4,31.6,2.1,64.5,592.87
2000,20.9,31.3,11.0,256.5,504.945
2000,25.2,32.7,18.0,429.0,569.42
2001,17.6,29.5,4.6,24.5,598.95
2001,21.0,33.0,9.6,313.0,454.505
2001,24.9,33.2,16.7,152.0,523.39
2002,16.9,28.3,7.8,95.0,503.965
2002,20.9,30.7,10.8,122.5,639.105
2002,23.7,32.7,17.7,336.5,442.51
2003,17.3,28.0,5.5,202.0,559.87
2003,20.7,28.7,10.6,164.5,535.505
2003,22.1,29.8,15.6,497.5,351.495
2004,16.8,29.0,4.0,129.5,540.865
2004,20.9,30.2,8.3,232.5,535.64
2004,25.3,35.4,19.2,302.5,520.27
2005,16.9,29.8,4.4,137.5,667.35
2005,22.1,32.7,13.5,226.5,547.025
2005,24.9,34.0,19.0,225.5,504.255
2006,16.7,28.3,4.8,275.5,504.06
2006,20.9,31.2,13.1,270.5,518.87
2006,23.8,33.7,18.5,506.5,383.97
2007,17.2,28.7,4.9,148.0,633.84
2007,21.2,29.3,13.5,37.5,488.58
