일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2021,2.0,17.3,-12.8,2.0,316.55
2010,26.3,34.2,21.3,516.2,454.43
2010,21.1,32.5,6.7,291.1,428.56
2010,13.2,26.1,-3.6,61.1,406.52
2010,5.7,20.0,-6.5,9.7,333.54
2010,0.5,16.5,-9.8,33.7,262.33
2011,24.4,33.5,16.7,355.6,402.49
2011,20.4,34.0,6.2,32.7,469.32
2011,12.6,26.5,-1.9,62.0,415.38
2011,10.1,26.2,-4.8,132.9,251.65
2011,0.9,12.1,-11.4,6.3,270.22
2012,25.7,35.2,18.4,512.1,453.46
2012,19.2,29.5,6.8,324.4,457.07
2012,12.8,26.2,0.5,43.4,451.53
2012,6.7,18.9,-5.3,48.4,284.45
2012,-0.5,14.1,-11.5,50.1,258.9
2013,26.6,36.9,18.4,135.6,587.94
2013,19.9,31.7,6.0,144.6,406.14
2013,14.2,27.2,0.7,100.5,415.31
2013,6.7,21.1,-3.6,57.5,295.5
2013,1.5,12.8,-8.9,12.7,272.67
2014,23.3,32.4,14.6,459.8,396.37
2014,19.6,30.9,9.6,111.2,465.85
2014,13.1,26.0,0.2,115.1,404.02
2014,7.8,20.1,-4.6,81.8,282.96
2014,-0.1,11.2,-10.2,14.2,267.88
2015,25.1,37.1,16.3,120.8,528.73
2015,19.5,31.4,9.0,46.1,471.43
2015,13.5,26.9,-1.3,89.6,442.92
2015,9.7,23.3,-1.4,110.9,197.05
2015,3.2,14.6,-7.9,48.0,230.09
2016,26.1,37.3,14.0,53.2,622.51
2016,20.8,31.4,9.4,226.6,346.68
2016,15.5,29.1,2.6,175.1,301.16
2016,7.7,21.8,-5.0,8.5,280.54
2016,2.9,17.0,-8.7,22.0,255.08
2017,25.2,36.3,11.7,131.8,554.06
2017,19.2,29.6,4.6,97.9,487.48
2017,14.1,29.3,-2.9,61.2,305.63
2017,6.5,22.3,-5.4,1.9,304.05
2017,-0.2,13.2,-14.0,18.9,278.17
2018,26.2,36.2,14.9,416.2,534.35
2018,19.4,29.9,5.7,140.7,416.23
2018,11.9,24.8,1.3,263.0,424.57
2018,6.6,21.9,-4.4,28.1,296.65
2018,1.6,17.3,-12.5,20.0,271.95
2019,25.4,35.1,14.7,87.9,547.46
2019,21.3,31.8,11.2,348.9,380.02
2019,14.7,28.4,0.5,233.7,394.16
2019,8.1,23.9,-6.2,13.1,305.28
2019,2.2,15.6,-10.1,27.4,271.98
2020,26.4,36.3,20.2,618.0,492.95
2020,19.3,29.6,8.6,177.5,400.2
2020,13.1,26.8,0.4,12.8,455.61
2020,7.9,24.1,-4.2,26.2,305.48
2020,0.8,13.6,-8.5,4.1,292.6
2021,24.9,36.2,18.4,229.7,481.07
2021,21.1,30.6,11.7,105.5,388.56
2021,14.4,31.2,-1.6,59.6,429.24
2021,7.2,21.5,-5.6,43.5,308.03
2021,2.0,15.8,-10.1,1.4,291.41
2000,24.0,33.2,16.3,335.5,463.43
2000,18.0,30.1,6.9,355.0,389.16
2000,12.6,26.5,-1.2,38.0,374.26
2000,5.3,20.9,-7.9,56.0,301.48
2000,0.2,15.5,-11.5,5.0,287.57
2001,23.7,35.0,12.1,86.0,521.9
2001,18.8,30.0,5.4,92.0,482.72
2001,13.6,25.3,3.0,108.0,377.83
2001,5.2,19.0,-5.4,7.5,326.78
2001,-0.1,12.8,-11.0,35.5,287.04
2002,24.0,34.5,17.6,838.0,385.65
2002,18.7,33.5,8.1,123.5,474.17
2002,11.2,26.7,-4.0,39.5,403.02
2002,3.7,20.6,-8.3,13.5,332.88
2002,1.3,16.1,-11.3,48.5,269.88
2003,23.2,34.0,15.0,276.0,421.32
2003,20.4,32.0,7.1,240.0,396.94
2003,11.7,26.0,-1.3,23.0,445.7
2003,8.5,25.2,-6.5,41.0,252.0
2003,1.1,15.1,-12.0,13.5,301.46
2004,24.4,35.0,15.6,493.5,493.01
2004,19.6,30.1,10.1,207.5,372.49
2004,12.5,26.5,-0.4,4.0,438.3
2004,7.6,22.7,-4.6,64.0,327.27
2004,2.3,17.8,-9.6,21.5,277.83
2005,24.5,34.4,15.5,248.5,446.5
2005,21.4,33.0,9.3,62.0,369.93
2005,13.1,28.7,-1.4,5.5,403.6
2005,7.3,24.3,-8.5,22.0,309.61
2005,-1.9,14.8,-14.8,5.2,304.24
2006,26.3,35.9,18.5,154.0,553.52
2006,18.4,30.7,8.8,50.5,474.61
2006,15.4,28.3,2.9,28.5,486.57
2006,8.0,23.0,-3.5,46.5,308.59
2006,1.3,15.8,-11.5,20.3,324.76
2007,26.1,35.2,18.6,429.0,500.56
2007,20.9,31.5,14.3,629.0,348.69
2007,14.4,27.2,0.6,55.5,461.17
2007,6.1,21.8,-7.9,1.4,331.05
2007,2.4,15.1,-6.4,29.8,270.43
2008,24.0,34.3,13.9,57.7,497.62
2008,20.5,32.1,2.7,21.3,393.42
2008,14.0,28.4,1.0,20.1,410.895
2008,6.1,23.0,-10.0,13.3,298.195
2008,0.2,17.2,-12.8,4.0,280.695
2009,23.4,33.1,13.2,37.9,445.285
2009,19.9,32.2,8.9,44.6,440.32
2009,13.2,27.3,1.4,29.5,447.845
2009,6.4,24.6,-7.9,30.6,254.445
2009,0.0,14.9,-13.6,30.2,283.94
2010,26.4,35.0,21.0,475.8,502.295
2010,20.9,32.7,6.0,279.8,442.1
2010,12.8,26.2,-4.3,63.3,408.585
2010,5.0,19.9,-7.6,4.8,334.92
2010,-0.3,16.6,-11.4,30.4,270.905
2011,24.1,32.0,15.5,271.4,409.325
2011,20.1,32.9,5.4,19.2,459.065
2011,12.3,26.1,-2.7,51.5,415.405
2011,9.5,24.7,-5.4,125.7,247.45
2011,-0.2,11.1,-11.4,7.2,292.93
2012,25.2,34.3,17.2,450.3,479.435
2012,18.8,28.3,6.2,350.8,443.235
2012,11.9,25.3,-0.3,44.4,441.255
2012,5.3,16.4,-7.5,46.1,308.33
2012,-2.4,11.8,-15.8,53.0,268.19
2013,26.1,35.6,18.1,214.5,593.29
2013,19.5,30.6,6.1,158.7,473.505
2013,13.6,26.2,-0.5,56.0,410.105
2013,5.6,20.0,-6.0,44.7,330.6
2013,0.6,12.3,-9.2,13.1,296.23
2014,22.6,32.7,13.8,457.1,358.66
2014,19.1,30.2,8.4,126.0,448.165
2014,12.8,25.1,-0.8,110.7,410.12
2014,7.2,19.7,-5.8,69.4,292.715
2014,-0.8,11.1,-10.6,13.6,294.595
2015,23.8,34.8,15.9,134.2,525.06
2015,19.2,29.6,9.6,42.6,457.16
2015,13.1,26.1,-2.8,72.5,458.37
2015,9.1,22.3,-2.3,104.8,224.67
2015,2.7,13.5,-9.7,51.0,255.09
2016,25.4,36.5,13.8,80.3,513.41
2016,20.3,30.3,9.6,258.0,286.5
2016,14.5,26.5,2.7,160.0,283.91
2016,6.5,20.2,-6.4,9.2,255.21
2016,1.7,15.3,-9.7,37.8,245.23
2017,24.7,36.2,11.9,159.2,473.69
2017,18.6,29.0,4.8,148.2,419.39
2017,14.0,29.0,-3.1,99.9,305.63
2017,5.8,21.3,-6.1,1.8,304.05
2017,-1.0,12.7,-13.9,14.9,263.3
2018,26.2,36.8,14.3,273.6,525.49
2018,19.0,29.2,5.8,140.2,376.48
2018,11.5,25.0,-0.5,160.3,414.24
2018,6.3,21.3,-5.0,24.8,293.14
2018,0.7,17.6,-12.4,19.4,271.54
2019,25.0,34.6,14.0,92.3,522.87
2019,20.7,30.9,9.5,301.3,329.33
2019,14.4,27.8,-0.3,167.1,378.01
2019,7.6,23.4,-6.1,22.3,303.78
2019,1.7,15.4,-10.8,24.6,256.57
2020,26.1,36.2,19.3,467.0,526.6
2020,18.8,28.9,6.3,160.7,407.11
2020,12.6,26.2,0.3,11.9,454.37
2020,7.3,22.0,-5.0,24.9,316.97
2020,-0.3,12.0,-11.8,3.6,308.93
2021,24.2,35.4,17.9,328.4,481.07
2021,20.3,30.0,12.1,91.9,366.93
2021,14.0,30.1,-2.0,54.6,429.24
2021,7.0,20.2,-5.8,38.9,323.96
2021,1.6,15.0,-11.6,0.0,312.84
2000,25.7,35.2,19.1,422.5,463.43
2000,19.9,33.2,9.1,263.5,389.16
2000,14.5,27.6,2.5,36.5,374.26
2000,7.2,21.6,-5.1,42.5,301.48
2000,1.8,16.1,-10.0,1.5,287.57
2001,24.7,35.5,13.8,95.5,521.9
2001,20.3,30.8,8.6,107.0,482.72
2001,15.3,25.7,6.1,92.5,377.83
2001,7.0,21.1,-3.4,6.0,326.78
2001,1.4,15.1,-8.6,29.0,287.04
2002,24.4,35.2,17.2,814.5,385.65
2002,20.5,33.5,11.3,162.0,474.17
2002,13.3,27.6,-1.2,41.0,403.02
2002,5.5,22.2,-5.9,4.5,332.88
2002,3.0,16.7,-7.8,33.4,269.88
2003,24.5,34.4,16.6,255.0,421.32
2003,21.7,32.2,9.6,256.5,396.94
2003,13.6,26.7,0.6,13.5,445.7
2003,10.1,26.0,-4.5,39.5,252.0
2003,2.8,16.2,-9.1,11.0,301.46
2004,25.3,36.2,17.8,486.0,493.01
2004,21.5,31.7,13.1,157.5,372.49
2004,14.6,28.3,2.5,1.5,438.3
2004,9.3,24.2,-2.0,57.5,327.27
2004,3.6,19.6,-8.3,20.5,277.83
2005,25.6,35.7,17.2,404.5,446.5
2005,22.7,34.4,12.8,56.5,369.93
2005,14.9,29.3,1.2,5.5,403.6
2005,8.4,25.1,-5.5,19.0,309.61
2005,-0.9,15.5,-14.8,0.1,304.24
2006,27.4,38.0,19.5,124.0,553.52
2006,19.7,31.7,10.6,64.5,474.61
2006,17.0,28.8,6.4,20.5,486.57
2006,9.2,25.0,-2.2,19.0,308.59
2006,2.5,16.1,-11.3,9.5,324.76
2007,27.3,36.9,19.5,348.5,500.56
2007,22.0,33.4,15.8,386.5,348.69
2007,15.9,27.2,1.8,34.0,461.17
2007,7.3,21.3,-5.9,0.0,331.05
2007,3.5,15.8,-5.9,20.5,270.43
2008,25.0,34.4,15.0,115.8,497.62
2008,21.9,33.6,4.6,13.9,393.42
2008,15.7,29.4,3.2,23.2,410.895
2008,7.5,23.0,-8.1,11.6,298.195
2008,1.2,18.1,-11.1,4.3,280.695
2009,24.9,35.8,15.3,58.8,445.285
2009,21.8,34.2,11.1,37.4,440.32
2009,15.1,28.8,3.7,24.5,447.845
2009,8.1,25.0,-6.0,38.0,254.445
2009,1.3,17.3,-11.2,27.5,283.94
2010,27.6,36.5,21.9,309.6,502.295
2010,22.5,34.6,8.3,230.1,442.1
2010,14.9,27.7,-1.6,55.0,408.585
2010,6.5,20.6,-5.4,5.0,334.92
2010,0.9,17.0,-11.2,21.2,270.905
2011,25.8,35.4,17.9,370.4,409.325
2011,22.0,35.1,8.3,34.1,459.065
2011,14.0,27.7,-0.1,94.5,415.405
2011,10.9,25.8,-3.7,140.7,247.45
2011,0.9,14.1,-11.0,5.6,292.93
2012,26.9,36.3,19.9,523.4,479.435
2012,20.5,30.8,8.4,401.7,443.235
2012,13.8,26.6,2.2,34.1,441.255
2012,6.6,18.0,-5.2,40.7,308.33
2012,-1.0,12.2,-12.1,58.9,268.19
2013,27.4,37.3,19.1,221.7,593.29
2013,21.0,31.6,8.8,148.2,473.505
2013,15.0,27.2,1.8,109.2,410.105
2013,6.7,21.6,-4.6,52.7,330.6
2013,1.3,13.3,-9.5,4.2,296.23
2014,23.7,34.3,15.0,484.7,358.66
2014,20.7,32.0,11.0,124.3,448.165
2014,14.3,26.3,2.3,114.5,410.12
2014,8.1,20.2,-4.1,69.0,292.715
2014,-0.1,12.6,-9.5,4.1,294.595
2015,25.1,37.2,17.1,197.7,525.06
2015,19.9,30.3,10.7,80.4,457.16
2015,14.3,27.2,-1.6,48.1,458.37
2015,10.3,23.3,-1.1,92.9,224.67
2015,3.3,14.1,-8.8,42.5,255.09
2016,27.1,39.2,15.2,101.0,513.41
2016,21.4,31.2,12.0,357.1,286.5
2016,15.8,28.1,3.7,182.9,283.91
2016,7.5,21.0,-4.3,15.2,255.21
2016,2.4,17.5,-8.3,70.8,245.23
2017,25.9,38.4,13.3,158.2,473.69
2017,20.3,30.6,7.2,106.5,419.39
2017,15.4,29.5,-1.6,83.3,305.63
2017,6.5,22.5,-5.5,0.2,304.05
2017,-0.3,13.9,-13.0,12.6,263.3
2018,27.3,38.6,15.7,319.0,525.49
2018,20.3,31.6,9.2,137.9,376.48
2018,12.7,27.3,1.0,239.0,414.24
2018,7.2,21.8,-4.2,24.0,293.14
2018,1.4,17.7,-11.5,24.0,271.54
2019,26.4,36.6,15.7,101.8,522.87
2019,21.6,32.4,11.4,297.2,329.33
2019,15.5,28.8,1.8,264.1,378.01
2019,8.6,23.8,-4.3,16.0,303.78
2019,2.7,16.6,-9.6,26.9,256.57
2020,27.0,35.6,21.9,466.2,526.6
2020,20.1,29.6,10.3,193.7,407.11
2020,13.8,25.8,2.1,16.3,454.37
2020,8.4,23.5,-4.1,17.8,316.97
2020,0.7,12.9,-10.6,5.4,308.93
2021,25.0,36.6,19.3,322.0,481.07
2021,21.3,30.2,13.8,122.4,366.93
2021,15.4,30.9,0.5,38.2,429.24
2021,8.1,21.8,-4.2,43.5,323.96
2021,2.4,15.6,-11.0,1.2,312.84
2000,25.6,34.5,19.1,229.0,463.43
2000,20.2,32.9,8.1,182.0,389.16
2000,14.8,26.7,3.2,32.5,374.26
2000,7.9,21.8,-4.2,42.5,301.48
2000,1.6,15.5,-8.3,0.5,287.57
2001,25.5,35.5,13.6,81.5,521.9
2001,20.8,31.5,8.3,81.0,482.72
2001,15.6,25.7,5.4,88.0,377.83
2001,6.8,21.0,-5.4,14.0,326.78
2001,1.9,14.1,-8.0,37.0,287.04
2002,24.3,34.9,15.0,695.0,385.65
2002,20.2,33.0,10.1,93.5,474.17
2002,13.1,27.1,-2.4,51.5,403.02
2002,5.4,21.2,-5.9,10.5,332.88
2002,3.6,16.3,-8.6,27.0,269.88
2003,24.7,35.4,17.8,222.5,421.32
2003,21.8,32.1,10.0,270.0,396.94
2003,14.0,28.0,0.5,3.5,445.7
2003,10.9,24.2,-4.4,58.5,252.0
2003,2.2,15.6,-9.1,11.0,301.46
2004,26.1,37.2,17.6,332.0,493.01
2004,22.3,32.4,11.8,214.5,372.49
2004,15.6,28.1,2.5,0.0,438.3
2004,9.6,24.7,-2.7,70.5,327.27
2004,4.1,18.7,-7.8,26.1,277.83
2005,25.5,35.5,16.7,244.0,446.5
2005,22.5,35.2,11.6,72.0,369.93
2005,14.6,27.7,0.8,8.0,403.6
2005,7.8,25.6,-5.8,27.5,309.61
2005,-1.5,14.3,-14.5,0.5,304.24
2006,26.5,36.5,19.3,118.0,553.52
2006,19.5,31.2,9.6,79.5,474.61
2006,16.8,28.2,5.5,19.0,486.57
2006,8.4,22.5,-3.7,20.0,308.59
2006,1.7,17.1,-11.0,10.0,324.76
2007,26.5,36.0,19.0,290.5,500.56
2007,22.7,33.0,14.8,235.5,348.69
2007,16.3,27.5,3.0,62.0,461.17
2007,7.7,22.0,-6.3,0.0,331.05
2007,3.6,17.2,-6.1,29.5,270.43
2008,25.6,35.6,16.2,109.5,497.62
2008,22.3,34.8,5.3,9.8,393.42
2008,16.1,29.9,2.0,10.4,410.895
2008,7.9,21.9,-7.9,12.0,298.195
2008,2.0,18.4,-10.6,10.6,280.695
2009,26.5,38.3,17.2,78.5,445.285
2009,22.2,33.8,13.3,22.4,440.32
2009,15.7,29.3,3.9,49.5,447.845
2009,8.5,25.3,-5.1,37.7,254.445
2009,1.9,17.1,-9.8,18.3,283.94
2010,28.1,36.4,22.9,180.4,502.295
2010,23.0,35.2,9.1,177.2,442.1
2010,15.8,28.0,-0.6,35.8,408.585
2010,6.8,20.0,-5.4,7.1,334.92
2010,1.4,18.0,-9.9,19.6,270.905
2011,25.9,34.7,17.9,258.2,409.325
2011,22.4,35.9,8.7,31.0,459.065
2011,14.8,28.3,0.1,74.6,415.405
2011,11.4,25.3,-3.1,116.5,247.45
2011,1.5,13.4,-10.0,6.0,292.93
2012,27.4,37.3,19.8,287.5,479.435
2012,21.1,30.7,9.0,315.5,443.235
2012,14.6,26.8,3.2,39.0,441.255
2012,7.2,19.0,-4.7,56.6,308.33
2012,-0.1,13.3,-10.6,55.5,268.19
2013,28.2,38.4,19.7,170.0,593.29
2013,22.4,32.3,11.2,64.1,473.505
2013,16.8,29.8,2.5,62.4,410.105
2013,7.5,23.3,-5.0,58.6,330.6
2013,2.1,13.9,-8.9,4.4,296.23
2014,24.5,35.1,14.9,528.7,358.66
2014,21.5,31.9,11.1,58.6,448.165
2014,15.4,27.2,3.3,87.0,410.12
2014,9.0,21.2,-3.9,42.5,292.715
2014,0.5,13.0,-9.4,15.7,294.595
2015,25.8,36.6,18.7,134.5,525.06
2015,20.8,29.9,11.3,95.0,457.16
2015,15.0,26.9,0.9,45.2,458.37
2015,11.5,21.9,-1.3,78.1,224.67
2015,5.0,15.3,-6.5,35.9,255.09
2016,27.5,37.8,14.9,47.1,513.41
2016,22.3,31.3,12.3,497.3,286.5
2016,16.8,30.0,4.6,136.9,283.91
2016,8.6,21.0,-3.6,17.2,255.21
2016,3.9,19.6,-7.2,90.7,245.23
2017,27.0,39.0,15.0,120.3,473.69
2017,21.3,31.3,7.4,69.8,419.39
2017,16.6,29.8,-1.0,58.4,305.63
2017,7.6,24.0,-4.6,0.0,304.05
2017,0.2,12.7,-11.0,12.4,263.3
2018,27.6,38.9,17.2,372.3,525.49
2018,21.1,30.4,9.0,97.7,376.48
2018,13.7,26.6,1.5,155.3,414.24
2018,7.8,21.0,-4.2,24.5,293.14
2018,2.1,17.7,-9.9,25.2,271.54
2019,26.9,36.6,16.6,89.9,522.87
2019,22.6,32.9,12.6,241.7,329.33
2019,16.4,28.4,2.3,164.3,378.01
2019,9.2,23.5,-3.7,22.1,303.78
2019,3.0,16.4,-8.5,31.7,256.57
2020,27.8,36.2,22.5,197.2,526.6
2020,21.0,30.7,9.1,236.0,407.11
2020,14.6,26.6,1.7,13.6,454.37
2020,9.3,23.9,-2.8,68.0,316.97
2020,1.2,12.7,-9.3,5.1,308.93
2021,26.2,37.8,19.4,302.3,481.07
2021,22.7,31.4,14.5,60.9,366.93
2021,16.5,30.8,1.4,61.2,429.24
2021,8.8,22.4,-2.7,49.4,323.96
2021,2.8,15.4,-9.3,3.0,312.84
2000,25.3,34.6,17.3,492.5,463.43
2000,19.4,31.6,8.1,396.5,389.16
2000,14.2,27.6,1.6,23.5,374.26
2000,7.3,22.2,-6.2,57.5,301.48
2000,2.0,16.8,-9.3,2.7,287.57
2001,24.6,35.4,14.3,91.5,521.9
2001,19.9,31.6,8.0,96.5,482.72
2001,14.9,25.8,5.5,118.5,377.83
2001,6.9,20.6,-3.9,11.0,326.78
2001,1.7,13.6,-8.3,41.0,287.04
2002,23.9,34.2,17.5,854.5,385.65
2002,19.7,33.5,10.6,165.0,474.17
2002,12.5,27.8,-1.7,55.0,403.02
2002,5.3,22.2,-6.4,8.0,332.88
2002,2.9,17.0,-8.1,44.2,269.88
2003,23.8,33.3,16.4,259.0,421.32
2003,21.3,32.4,8.7,305.0,396.94
2003,13.2,27.0,0.7,20.5,445.7
2003,9.5,24.6,-5.4,43.0,252.0
2003,3.3,15.8,-6.8,8.0,301.46
2004,24.9,35.2,16.5,518.5,493.01
2004,20.2,30.6,11.8,258.5,372.49
2004,13.7,26.6,0.8,5.0,438.3
2004,8.9,22.2,-2.4,94.5,327.27
2004,2.8,17.2,-6.0,26.8,277.83
2005,25.2,36.0,16.4,497.9,446.5
2005,22.1,33.7,12.1,70.5,369.93
2005,14.4,27.5,0.2,4.0,403.6
2005,8.5,24.2,-5.9,23.9,309.61
2005,-0.2,15.3,-11.1,3.0,304.24
2006,26.6,36.5,19.8,235.0,553.52
2006,18.9,31.3,10.8,83.5,474.61
2006,16.2,28.5,5.9,22.0,486.57
2006,9.0,22.7,-1.7,27.5,308.59
2006,2.6,16.0,-9.3,19.5,324.76
2007,26.3,35.2,19.2,524.0,500.56
2007,21.3,31.1,15.3,619.5,348.69
2007,15.0,26.5,3.5,53.5,461.17
2007,7.3,21.0,-6.3,0.0,331.05
2007,3.7,15.1,-5.3,30.5,270.43
2008,24.6,34.5,15.5,110.7,497.62
2008,21.5,33.4,5.1,14.0,393.42
2008,15.6,28.9,4.0,25.5,410.895
2008,7.9,21.1,-6.7,11.0,298.195
2008,1.9,17.0,-10.9,4.0,280.695
2009,24.2,33.8,14.8,78.6,445.285
2009,21.1,33.2,11.2,35.6,440.32
2009,14.7,26.9,3.9,27.6,447.845
2009,8.1,24.1,-5.4,40.5,254.445
2009,1.9,15.8,-11.1,27.1,283.94
2010,26.8,35.0,21.6,533.0,502.295
2010,21.9,32.7,8.5,405.9,442.1
2010,14.3,27.0,-2.3,67.6,408.585
2010,6.9,20.5,-5.1,7.9,334.92
2010,1.4,15.9,-8.9,27.0,270.905
2011,24.9,33.8,17.8,407.8,409.325
2011,21.3,34.2,8.4,29.2,459.065
2011,13.7,26.8,-0.6,65.5,415.405
2011,11.1,25.9,-3.4,164.1,247.45
2011,1.9,12.7,-9.8,5.0,292.93
2012,26.2,35.4,18.4,585.2,479.435
2012,20.0,29.8,9.2,396.0,443.235
2012,13.6,26.1,2.1,37.0,441.255
2012,7.1,17.8,-4.8,61.4,308.33
2012,-0.3,11.7,-11.2,76.3,268.19
2013,26.9,36.8,19.1,180.1,593.29
2013,20.6,31.8,7.7,138.0,473.505
2013,14.7,26.8,2.1,96.9,410.105
2013,7.4,21.1,-3.3,58.5,330.6
2013,2.1,13.1,-7.6,5.4,296.23
2014,23.3,32.7,15.2,645.7,358.66
2014,20.0,30.5,11.0,138.8,448.165
2014,13.8,25.3,2.0,128.0,410.12
2014,8.6,20.2,-3.0,75.8,292.715
2014,0.6,11.9,-9.5,6.6,294.595
2015,24.3,35.3,16.5,191.5,525.06
2015,19.4,30.2,10.4,91.6,457.16
2015,14.4,26.4,0.8,61.0,458.37
2015,10.2,21.5,-0.1,108.0,224.67
2015,4.0,14.6,-7.4,43.2,255.09
2016,26.4,37.0,16.0,112.3,513.41
2016,20.8,30.6,11.7,347.0,286.5
2016,15.5,27.4,4.2,190.9,283.91
2016,8.2,20.9,-4.0,17.5,255.21
2016,3.2,14.7,-7.6,73.9,245.23
2017,25.6,36.5,13.4,161.8,473.69
2017,19.7,30.5,6.7,96.9,419.39
2017,14.7,29.0,-1.4,82.2,305.63
2017,7.1,21.7,-4.2,0.8,304.05
2017,0.6,12.7,-12.6,18.5,263.3
2018,26.6,37.2,16.1,489.7,525.49
2018,19.8,29.9,8.0,162.3,376.48
2018,12.8,25.4,2.5,241.2,414.24
2018,7.4,21.4,-3.4,33.1,293.14
2018,2.0,16.5,-10.7,20.0,271.54
2019,25.8,36.4,16.3,104.6,522.87
2019,21.5,31.1,11.7,377.7,329.33
2019,15.3,28.0,1.9,319.1,378.01
2019,8.8,24.7,-5.0,19.3,303.78
2019,2.4,15.5,-8.4,32.9,256.57
2020,26.7,36.2,20.4,712.0,526.6
2020,19.5,29.6,9.7,228.5,407.11
2020,13.6,25.7,1.6,15.9,454.37
2020,8.4,23.3,-3.0,31.4,316.97
2020,1.2,13.5,-8.3,5.1,308.93
2021,25.1,36.3,18.8,264.3,481.07
2021,21.0,30.3,12.8,146.1,366.93
2021,14.9,29.8,-0.7,46.6,429.24
2021,7.8,21.0,-4.6,50.3,323.96
2021,2.1,14.8,-10.7,1.7,312.84
2000,25.7,32.6,19.7,404.0,463.43
2000,20.4,29.7,10.2,316.5,389.16
2000,16.2,25.4,7.2,62.0,374.26
2000,9.5,21.0,-1.8,87.0,301.48
2000,4.6,15.7,-5.0,3.5,287.57
2001,25.5,34.4,16.7,143.5,521.9
2001,21.1,28.8,12.3,139.0,482.72
2001,16.9,24.7,9.0,139.0,377.83
2001,9.3,21.2,-1.1,13.5,326.78
2001,3.9,14.1,-4.3,37.5,287.04
2002,24.0,33.0,15.6,986.0,385.65
2002,20.7,31.7,11.6,100.5,474.17
2002,14.8,26.2,2.2,94.0,403.02
2002,7.3,19.2,-2.5,12.5,332.88
2002,5.2,15.3,-5.3,108.0,269.88
2003,24.3,31.7,18.6,384.0,421.32
2003,22.2,31.5,13.1,182.5,396.94
2003,15.4,25.3,4.0,4.5,445.7
2003,12.0,23.7,-1.1,77.5,252.0
2003,4.9,15.6,-4.1,19.0,301.46
2004,25.4,34.0,18.1,381.5,493.01
2004,22.2,30.2,14.0,291.0,372.49
2004,16.3,24.8,5.8,10.0,438.3
2004,11.6,22.2,2.0,78.0,327.27
2004,6.7,17.7,-1.7,31.6,277.83
2005,25.8,33.5,18.2,221.5,446.5
2005,23.1,31.8,15.0,188.0,369.93
2005,16.5,26.8,4.6,22.0,403.6
2005,10.9,24.0,1.1,28.5,309.61
2005,2.0,14.8,-8.1,4.0,304.24
2006,27.1,35.2,20.5,56.0,553.52
2006,20.2,29.8,12.8,188.5,474.61
2006,18.0,27.1,10.0,11.5,486.57
2006,11.6,22.2,3.5,27.0,308.59
2006,4.7,15.8,-6.5,13.0,324.76
2007,26.6,33.5,19.5,256.0,500.56
2007,22.3,30.5,16.2,256.5,348.69
2007,16.8,27.3,6.4,125.0,461.17
2007,9.9,20.5,-1.5,0.0,331.05
2007,5.7,15.6,-2.5,58.5,270.43
2008,25.6,32.2,18.9,198.9,497.62
2008,22.8,30.4,12.8,42.3,393.42
2008,18.0,27.1,8.1,36.4,410.895
2008,9.9,20.0,-2.0,21.6,298.195
2008,4.8,17.5,-6.3,7.5,280.695
2009,24.8,32.8,18.0,103.1,445.285
2009,22.1,30.7,15.3,46.7,440.32
2009,17.3,26.1,8.9,69.3,447.845
2009,10.3,23.9,0.5,86.6,254.445
2009,4.5,17.5,-5.2,16.9,283.94
2010,27.7,35.4,23.2,261.8,502.295
2010,23.4,33.5,12.4,412.5,442.1
2010,17.2,26.8,6.1,58.5,408.585
2010,9.6,20.1,-0.8,3.0,334.92
2010,4.4,19.2,-6.0,42.5,270.905
2011,25.4,32.3,18.2,262.0,409.325
2011,22.6,34.0,12.2,48.2,459.065
2011,16.1,26.4,3.6,149.8,415.405
2011,13.2,25.8,0.7,174.8,247.45
2011,4.0,13.6,-5.1,5.8,292.93
2012,27.3,34.5,21.2,305.4,479.435
2012,21.7,29.9,14.2,376.0,443.235
2012,16.6,25.9,7.8,108.0,441.255
2012,9.6,18.2,-0.3,80.0,308.33
2012,2.7,15.8,-7.0,118.5,268.19
2013,28.2,36.7,21.3,126.2,593.29
2013,23.2,31.8,14.6,46.8,473.505
2013,18.1,27.6,8.0,165.2,410.105
2013,10.0,23.2,-0.6,94.3,330.6
2013,5.0,14.5,-4.1,12.0,296.23
2014,24.6,32.4,17.5,872.2,358.66
2014,22.3,30.9,15.2,152.6,448.165
2014,17.0,26.3,8.1,176.5,410.12
2014,11.4,20.3,1.3,85.1,292.715
2014,3.2,14.1,-4.2,18.7,294.595
2015,25.8,35.9,19.7,192.0,525.06
2015,21.5,28.9,14.5,174.7,457.16
2015,17.0,27.1,5.9,96.0,458.37
2015,12.9,23.8,0.9,150.3,224.67
2015,7.2,16.6,-2.7,67.0,255.09
2016,28.0,36.9,18.2,67.4,513.41
2016,22.9,30.4,16.1,491.7,286.5
2016,18.4,28.8,8.3,266.4,283.91
2016,11.1,20.2,1.0,59.5,255.21
2016,6.8,19.4,-1.9,148.5,245.23
2017,27.4,37.0,19.2,198.7,473.69
2017,22.3,29.9,12.1,410.5,419.39
2017,18.0,29.5,5.2,120.3,305.63
2017,10.6,23.6,0.4,1.0,304.05
2017,3.3,14.0,-4.8,19.5,263.3
2018,28.1,36.5,19.4,363.1,525.49
2018,22.0,30.7,12.4,221.0,376.48
2018,15.8,27.0,5.9,243.8,414.24
