일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2000,23.2,32.8,15.3,129.5,491.39
2000,22.7,31.9,13.8,285.0,414.44
2000,16.7,30.2,5.1,291.5,325.02
2001,16.2,30.3,2.0,23.0,523.99
2001,19.8,32.7,4.0,294.5,440.845
2001,23.1,31.8,12.0,417.5,513.71
2001,22.3,33.2,7.5,63.0,468.3
2001,16.5,28.3,2.2,136.0,395.825
2002,13.9,26.8,0.1,162.0,527.965
2002,17.8,30.8,4.0,60.5,576.885
2002,22.1,33.5,14.3,259.5,441.64
2002,20.8,30.6,11.1,748.0,356.2
2002,15.9,30.7,3.9,82.0,379.405
2003,14.8,27.2,0.4,154.5,508.255
2003,18.3,29.8,4.8,241.5,472.69
2003,20.1,29.1,12.5,380.5,329.89
2003,21.0,31.2,10.8,307.0,339.88
2003,17.4,27.7,3.7,290.0,297.615
2004,15.0,28.2,0.8,135.5,481.455
2004,19.2,32.5,4.0,272.0,503.69
2004,22.8,33.7,14.6,296.5,453.825
2004,22.0,33.0,14.1,274.0,402.58
2004,17.5,27.5,7.1,148.0,332.02
2005,14.8,28.0,0.5,72.0,581.16
2005,20.4,33.5,7.5,212.0,530.15
2005,22.7,32.9,16.2,301.5,455.305
2005,22.8,33.2,11.8,158.0,450.76
2005,18.7,31.2,6.0,147.0,331.86
2006,15.5,27.8,0.0,135.0,476.66
2006,19.6,29.8,8.3,99.5,498.6
2006,21.0,31.6,14.6,591.5,303.555
2006,23.8,34.5,13.6,109.0,499.945
2006,16.3,27.7,3.2,32.0,379.84
2007,15.2,28.1,3.4,127.0,570.48
2007,19.4,32.2,5.9,110.5,510.33
2007,21.3,30.8,14.0,244.5,420.215
2007,23.3,33.2,13.3,333.5,443.22
2007,19.3,30.7,11.3,190.5,290.125
2008,15.7,30.6,0.2,50.5,651.45
2008,18.6,30.8,6.2,131.2,537.71
2008,24.5,34.5,17.2,371.1,584.15
2008,21.8,32.8,10.5,243.3,575.12
2008,18.3,31.3,3.1,66.8,446.82
2009,16.2,29.5,3.1,120.3,652.975
2009,19.8,33.4,5.6,128.5,601.455
2009,21.8,30.5,14.1,337.4,469.24
2009,21.8,33.5,11.5,163.7,499.185
2009,18.0,31.3,7.1,71.4,459.355
2010,14.8,29.8,-0.6,136.6,618.33
2010,20.3,31.9,1.2,35.8,653.92
2010,23.4,32.3,15.0,88.9,545.73
2010,24.7,34.4,18.4,260.4,473.33
2010,18.7,32.4,2.4,264.2,400.58
2011,15.0,28.5,1.8,176.8,551.37
