일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2017,9.1,20.9,-1.7,31.2,285.09
2018,24.9,35.8,18.7,219.8,487.545
2018,19.4,28.7,11.4,205.6,427.29
2018,13.9,24.3,3.8,273.2,365.97
2018,10.1,19.5,0.3,44.5,238.745
2019,24.1,31.6,17.7,149.9,560.89
2019,20.0,29.1,11.5,255.6,385.85
2019,15.4,22.2,7.8,512.5,352.08
2019,9.6,19.6,-0.6,102.1,276.59
2020,24.4,32.9,19.2,171.9,381.59
2020,19.3,28.2,10.5,304.0,404.53
2020,13.8,23.5,5.7,5.1,420.29
2020,10.1,23.2,-1.3,11.5,287.07
2021,23.8,31.9,18.3,423.3,449.57
2021,20.8,28.3,15.0,176.8,433.79
2021,15.8,29.5,3.8,150.5,342.76
2021,10.9,20.5,0.8,7.6,271.29
2000,25.0,34.5,17.3,298.7,451.25
2000,18.6,30.9,9.1,215.8,374.57
2000,12.7,26.9,-1.2,15.8,357.88
2000,4.6,20.3,-7.8,27.6,251.56
2001,25.3,34.5,14.7,56.9,600.02
2001,20.3,31.6,4.8,28.5,486.06
2001,14.3,24.4,5.0,70.1,325.07
2001,4.5,17.3,-6.6,7.3,259.79
2002,23.4,32.8,16.7,606.4,337.4
2002,19.4,30.8,9.9,75.0,440.75
2002,11.1,24.0,-5.2,116.8,348.33
2002,2.3,19.0,-9.4,7.5,249.3
2003,23.9,32.9,14.3,347.8,386.78
2003,20.1,29.0,8.3,344.4,371.58
2003,12.0,26.0,-1.3,38.6,403.24
2003,8.2,22.0,-7.0,53.6,216.54
2004,25.3,36.0,17.9,319.6,482.89
2004,20.6,31.2,11.4,179.5,414.81
2004,13.3,26.3,1.0,1.0,435.26
2004,7.6,23.4,-3.0,41.0,254.08
2005,24.8,35.5,15.6,370.0,417.6
2005,21.0,32.3,11.9,290.5,388.54
2005,12.9,25.5,-0.4,63.7,367.71
2005,6.3,21.1,-6.3,27.8,275.78
2006,26.9,36.4,18.7,157.4,554.25
2006,19.3,30.8,8.2,21.6,463.93
2006,16.0,27.4,4.3,21.5,378.0
2006,6.7,20.3,-4.5,47.3,239.93
2007,25.9,33.6,16.5,403.4,418.66
2007,20.7,33.1,12.8,309.1,304.17
2007,13.9,26.6,-0.4,26.7,374.99
2007,4.9,19.8,-8.5,47.9,271.0
2008,24.6,36.3,15.2,160.5,529.97
2008,21.0,32.0,7.2,86.6,455.0
2008,14.5,27.0,1.8,23.6,363.14
2008,6.0,20.1,-9.1,15.0,256.03
2009,25.1,34.4,13.8,208.8,521.59
2009,20.6,31.2,12.4,50.0,474.79
2009,14.2,27.4,3.2,62.5,387.27
2009,6.2,20.6,-6.8,69.9,222.3
2010,27.1,36.0,21.6,269.9,392.61
2010,21.1,34.2,7.2,550.2,389.2
2010,13.7,24.9,-1.9,24.7,350.47
2010,5.8,18.5,-5.5,19.5,283.74
2011,25.9,35.4,17.5,369.8,443.41
2011,20.5,33.0,8.7,96.7,457.64
2011,12.1,22.6,-0.9,44.6,392.02
2011,9.6,25.5,-5.1,55.0,225.09
2012,26.5,37.1,17.6,338.1,462.77
2012,19.5,30.7,7.9,156.1,404.04
2012,13.2,25.0,1.3,53.1,369.36
2012,4.3,15.9,-5.9,44.5,217.16
2013,26.9,34.1,19.6,153.5,477.96
2013,20.5,30.4,8.7,138.3,404.03
2013,14.2,27.7,1.9,12.8,436.01
2013,4.9,21.4,-7.6,48.7,270.82
2014,24.6,35.1,17.1,258.2,428.42
2014,21.3,31.2,11.5,79.7,493.84
2014,14.1,27.5,1.6,116.8,408.51
2014,7.6,17.6,-3.0,21.5,255.25
2015,26.2,37.0,16.4,101.5,537.91
2015,20.7,29.2,12.5,36.6,519.16
2015,14.6,25.2,-1.2,56.0,412.11
2015,9.2,19.8,-4.0,111.4,178.93
2016,27.0,35.7,13.6,49.4,531.1
2016,21.8,30.3,11.0,47.1,355.14
2016,15.1,28.4,1.3,81.4,317.3
2016,6.7,19.0,-5.9,24.3,258.2
2017,24.2,34.8,14.1,273.6,468.56
2017,19.5,28.3,8.5,16.0,502.3
2017,14.6,25.5,-0.6,15.9,375.98
2017,5.1,18.5,-6.5,35.2,279.12
2018,27.4,38.8,18.6,258.2,530.89
2018,19.9,29.6,8.7,147.6,459.98
2018,11.6,25.0,0.2,89.5,394.26
2018,6.8,18.5,-3.7,45.0,270.77
2019,26.2,35.9,17.4,142.4,560.89
2019,21.4,31.4,11.3,171.1,391.35
2019,14.9,26.6,2.9,40.3,378.77
2019,7.1,20.1,-4.1,74.0,283.88
2020,26.1,34.4,20.4,634.0,389.81
2020,19.9,30.0,10.5,148.9,427.17
2020,12.7,24.0,0.9,11.3,427.67
2020,7.3,22.2,-4.6,23.6,281.43
2021,24.6,34.5,17.5,172.9,455.88
2021,21.1,28.9,14.6,183.5,433.79
2021,14.4,28.6,0.7,45.6,358.03
2021,7.3,20.8,-3.5,55.9,264.99
2000,23.8,34.2,16.6,246.5,412.735
2000,17.8,29.8,8.0,256.9,347.645
2000,11.9,26.3,-1.1,21.1,311.07
2000,3.8,19.7,-9.0,30.2,231.67
2001,24.0,34.8,11.5,33.6,518.38
2001,18.6,31.6,3.7,40.0,411.455
2001,13.1,24.2,4.0,78.2,323.025
2001,3.3,16.8,-8.8,2.9,269.43
2002,22.0,32.9,14.1,677.4,328.065
2002,17.9,31.2,7.7,63.1,387.845
2002,9.7,23.6,-5.6,36.4,365.845
2002,1.3,18.0,-10.9,7.1,281.405
2003,22.2,32.2,12.5,239.6,388.365
2003,18.8,28.7,7.2,267.0,355.1
2003,10.3,27.0,-3.2,25.0,407.82
2003,7.2,21.5,-9.0,58.6,210.58
2004,23.6,36.7,15.3,220.5,449.47
2004,19.0,30.0,9.5,144.9,393.415
2004,12.0,24.5,-0.6,0.5,416.145
2004,6.4,22.5,-5.4,26.5,267.47
2005,24.2,36.1,13.1,240.5,450.63
2005,20.1,32.1,10.1,273.5,364.885
2005,12.0,25.6,-0.4,59.0,368.705
2005,5.2,21.3,-8.7,16.1,298.88
2006,25.5,36.8,18.3,52.2,527.445
2006,18.2,30.1,6.6,30.5,450.355
2006,14.9,27.5,1.9,30.7,355.55
2006,5.9,20.5,-6.4,41.5,246.205
2007,24.5,33.4,15.0,565.1,419.435
2007,20.2,32.2,13.2,292.7,300.255
2007,13.1,25.8,-1.7,25.0,370.625
2007,4.2,19.4,-10.3,16.4,279.5
2008,23.7,35.0,13.9,212.0,524.25
2008,19.9,32.6,6.0,71.2,454.68
2008,13.6,28.3,0.5,13.6,378.83
2008,5.3,19.6,-11.7,9.1,269.41
2009,23.8,33.6,13.6,149.0,457.9
2009,19.8,31.2,10.5,60.8,474.79
2009,13.0,27.2,1.1,34.4,412.82
2009,5.7,22.5,-8.7,44.0,222.11
2010,26.0,35.7,20.6,331.8,392.61
2010,20.3,33.6,5.9,385.3,389.2
2010,13.0,24.9,-3.9,21.9,359.74
2010,4.6,17.4,-7.1,19.9,327.5
2011,24.8,35.4,15.6,386.5,455.54
2011,19.4,33.3,7.0,187.4,413.33
2011,11.6,23.7,-2.3,46.5,386.11
2011,8.4,25.1,-6.3,58.4,221.21
2012,25.7,38.7,17.4,355.8,376.94
2012,18.9,30.5,8.1,202.6,410.86
2012,12.2,25.8,-0.6,49.0,396.14
2012,4.0,17.2,-7.7,42.0,263.84
2013,25.8,34.5,18.3,134.7,530.23
2013,19.5,30.7,9.6,144.9,363.33
2013,13.6,27.2,0.7,12.5,360.84
2013,4.4,21.5,-8.4,43.5,270.82
2014,23.2,34.2,13.1,258.5,388.58
2014,19.9,31.7,9.2,152.9,425.92
2014,12.8,26.6,-0.2,136.7,353.93
2014,6.6,18.5,-5.2,23.7,255.25
2015,24.2,35.4,16.0,67.3,524.49
2015,19.3,30.0,9.8,20.3,454.56
2015,13.3,26.1,-3.3,53.9,416.45
2015,8.7,20.4,-3.9,88.0,175.34
2016,25.3,36.6,12.5,107.5,531.1
2016,20.6,31.0,10.4,45.7,340.44
2016,14.7,27.0,1.9,95.3,307.355
2016,6.3,20.3,-7.3,19.8,259.04
2017,23.7,35.1,13.7,272.8,421.9
2017,18.6,28.5,7.0,32.8,491.305
2017,14.0,27.0,-2.4,22.0,337.55
2017,4.5,19.0,-8.6,27.9,285.09
2018,26.0,39.9,15.3,316.8,487.545
2018,18.6,28.8,7.8,165.0,427.29
2018,10.8,26.3,-0.4,119.1,365.97
2018,6.0,19.3,-5.4,58.3,238.745
2019,24.8,35.5,14.5,118.4,560.89
2019,20.4,31.7,11.6,127.5,385.85
2019,14.2,26.5,2.3,98.9,352.08
2019,6.5,21.9,-5.5,56.7,276.59
2020,25.0,34.3,20.0,606.5,381.59
2020,18.7,29.0,9.1,139.6,404.53
2020,11.8,24.9,-0.9,10.5,420.29
2020,6.8,22.2,-5.3,38.4,287.07
2021,23.3,34.8,16.8,192.6,449.57
2021,19.9,28.7,12.4,136.9,433.79
2021,13.5,28.4,-0.1,44.8,342.76
2021,6.6,22.7,-5.5,40.8,271.29
2000,23.7,33.4,17.4,392.0,412.735
2000,17.8,30.7,8.5,149.5,347.645
2000,12.1,26.8,-1.6,17.5,311.07
2000,4.5,21.6,-8.4,24.0,231.67
2001,23.9,34.7,14.1,48.5,518.38
2001,18.1,30.7,4.1,45.5,411.455
2001,13.2,23.6,2.7,62.0,323.025
2001,3.7,17.3,-7.4,10.0,269.43
2002,22.3,31.7,13.8,507.5,328.065
2002,18.0,29.5,9.3,45.5,387.845
2002,10.0,24.2,-4.3,65.0,365.845
2002,1.8,17.2,-10.3,7.5,281.405
2003,22.1,33.0,13.1,610.5,388.365
2003,18.3,28.0,6.6,283.0,355.1
2003,10.4,25.7,-2.0,33.5,407.82
2003,6.9,21.5,-7.6,64.0,210.58
2004,22.9,35.0,14.5,205.0,449.47
2004,18.9,29.7,11.0,219.0,393.415
2004,11.4,25.2,0.0,3.5,416.145
2004,6.0,20.7,-5.0,44.0,267.47
2005,23.6,36.5,11.6,236.0,450.63
2005,19.6,31.6,12.1,226.5,364.885
2005,12.1,24.6,-0.5,39.5,368.705
2005,5.1,22.1,-7.8,42.0,298.88
2006,25.0,35.0,17.0,114.0,527.445
2006,17.7,29.3,7.0,29.0,450.355
2006,14.4,26.8,2.5,98.5,355.55
2006,5.5,18.7,-5.9,59.5,246.205
2007,24.2,33.0,14.3,375.5,419.435
2007,20.0,32.5,12.0,283.0,300.255
2007,13.0,26.7,-0.3,20.0,370.625
2007,3.5,18.3,-10.0,17.8,279.5
2008,22.9,35.7,12.7,243.0,524.25
2008,18.7,30.8,4.2,68.6,454.68
2008,12.9,27.4,-0.3,23.9,378.83
2008,4.6,18.3,-10.3,17.0,269.41
2009,22.8,34.8,11.7,334.4,457.9
2009,18.3,29.7,9.6,13.6,474.79
2009,12.4,25.6,0.2,45.0,412.82
2009,5.0,18.8,-8.8,57.1,222.11
2010,24.4,33.1,17.9,408.1,392.61
2010,18.6,30.7,5.6,384.2,389.2
2010,11.6,23.2,-3.3,35.6,359.74
2010,3.7,17.0,-6.8,25.3,327.5
2011,23.5,33.3,15.2,99.7,455.54
2011,17.8,31.3,6.5,62.9,413.33
2011,10.6,22.3,-2.6,23.2,386.11
2011,7.5,22.8,-7.0,59.3,221.21
2012,24.7,36.9,16.9,261.8,376.94
2012,18.2,30.0,8.9,126.2,410.86
2012,12.0,25.1,0.2,60.6,396.14
2012,3.9,16.8,-7.0,53.0,263.84
2013,25.6,33.4,17.3,141.9,530.23
2013,19.0,29.9,10.4,139.5,363.33
2013,12.7,28.6,1.3,17.0,360.84
2013,4.3,20.2,-7.4,48.3,270.82
2014,22.4,36.9,12.8,177.1,388.58
2014,18.7,29.9,10.3,132.5,425.92
2014,11.8,27.5,-0.4,64.1,353.93
2014,5.9,17.7,-6.2,23.9,255.25
2015,23.4,35.4,13.5,118.8,524.49
2015,18.0,28.6,8.5,27.5,454.56
2015,12.1,26.3,-4.2,52.5,416.45
2015,6.9,19.4,-5.5,113.1,175.34
2016,24.4,35.0,11.2,96.0,531.1
2016,19.4,29.9,8.1,46.3,340.44
2016,13.1,27.1,-1.2,107.1,307.355
2016,5.0,17.9,-8.0,16.0,259.04
2017,22.8,35.8,13.2,299.6,421.9
2017,18.0,28.8,5.6,51.0,491.305
2017,12.5,25.7,-2.8,40.6,337.55
2017,3.8,17.9,-9.4,28.2,285.09
2018,24.9,37.7,14.7,266.5,487.545
2018,17.6,28.4,7.7,66.6,427.29
2018,9.5,21.8,-2.4,107.7,365.97
2018,5.1,18.6,-6.5,45.6,238.745
2019,24.2,36.0,15.7,147.1,560.89
2019,19.4,30.9,10.0,175.7,385.85
2019,13.3,26.4,1.9,46.2,352.08
2019,5.6,22.2,-6.7,47.1,276.59
2020,24.9,33.2,19.2,668.8,381.59
2020,18.5,30.2,9.0,193.5,404.53
2020,11.0,23.4,-1.3,0.7,420.29
2020,5.8,19.7,-6.8,59.8,287.07
2021,23.3,33.8,15.1,154.1,449.57
2021,19.7,28.8,13.2,84.0,433.79
2021,12.7,27.7,-1.2,66.4,342.76
2021,5.8,20.6,-6.4,54.7,271.29
2000,24.5,35.0,17.9,389.5,412.735
2000,18.2,32.7,9.0,185.0,347.645
2000,11.8,26.6,-2.6,17.0,311.07
2000,3.7,21.2,-9.0,30.5,231.67
2001,24.4,35.7,13.3,98.0,518.38
2001,18.7,32.2,2.2,26.5,411.455
2001,12.9,24.2,2.5,75.5,323.025
2001,2.7,17.2,-10.1,0.5,269.43
2002,22.4,32.0,13.8,578.0,328.065
2002,18.0,31.2,7.9,58.0,387.845
2002,9.4,23.8,-5.3,65.5,365.845
2002,0.8,17.3,-11.8,4.5,281.405
2003,22.9,33.0,13.6,464.5,388.365
2003,19.0,29.6,7.6,393.0,355.1
2003,10.4,25.8,-2.7,35.0,407.82
2003,6.6,21.3,-8.6,66.0,210.58
2004,24.2,36.2,15.6,165.5,449.47
2004,19.6,31.6,11.6,207.0,393.415
2004,11.3,25.7,-1.2,3.0,416.145
2004,5.7,21.5,-4.9,47.0,267.47
2005,24.0,35.5,13.1,486.5,450.63
2005,20.3,32.5,12.8,340.0,364.885
2005,12.1,25.3,-0.6,73.0,368.705
2005,4.9,21.1,-8.1,29.0,298.88
2006,26.0,36.0,17.3,153.0,527.445
2006,18.5,30.7,6.9,25.0,450.355
2006,14.7,28.0,2.9,62.0,355.55
2006,5.1,20.8,-6.3,83.5,246.205
2007,25.5,34.2,16.0,383.5,419.435
2007,19.9,32.0,11.8,291.0,300.255
2007,12.3,26.2,-2.2,16.5,370.625
2007,3.7,20.2,-10.6,22.0,279.5
2008,24.2,36.6,14.0,188.7,524.25
2008,19.6,31.8,5.4,95.1,454.68
2008,13.3,27.0,0.7,30.6,378.83
2008,4.7,19.2,-10.9,9.1,269.41
2009,24.1,35.8,13.1,273.7,457.9
2009,19.6,31.5,10.8,25.5,474.79
2009,12.9,27.1,0.9,43.0,412.82
2009,5.0,20.7,-9.2,38.1,222.11
2010,26.1,35.2,20.1,349.9,392.61
2010,20.4,34.5,6.0,412.1,389.2
2010,12.7,24.8,-4.4,38.0,359.74
2010,4.1,17.8,-7.2,22.1,327.5
2011,25.3,36.0,16.7,189.1,455.54
2011,19.5,32.7,7.5,51.4,413.33
2011,11.3,23.0,-2.0,31.0,386.11
2011,8.3,25.6,-7.5,48.2,221.21
2012,26.2,37.9,17.5,397.9,376.94
2012,18.8,30.5,7.8,161.0,410.86
2012,12.0,24.9,0.2,65.3,396.14
2012,3.3,16.2,-7.4,51.9,263.84
2013,26.3,34.6,18.8,105.5,530.23
2013,19.6,30.5,8.2,132.5,363.33
2013,13.0,28.2,0.7,9.0,360.84
2013,4.0,21.0,-9.4,54.2,270.82
2014,23.7,36.1,15.0,164.1,388.58
2014,19.9,31.3,10.1,103.6,425.92
2014,12.6,28.9,-0.3,54.3,353.93
2014,6.2,18.9,-5.3,23.6,255.25
2015,25.4,37.1,14.6,114.6,524.49
2015,19.6,30.4,9.5,42.5,454.56
2015,13.1,27.2,-3.6,41.1,416.45
2015,7.7,19.9,-6.4,116.8,175.34
2016,26.6,36.6,11.3,38.5,531.1
2016,21.0,31.5,9.2,61.4,340.44
2016,14.3,29.1,-1.5,69.6,307.355
2016,5.1,18.1,-8.8,9.9,259.04
2017,24.4,37.2,13.7,326.1,421.9
2017,19.1,29.9,6.3,50.4,491.305
2017,13.3,27.6,-2.9,40.0,337.55
2017,3.4,18.3,-9.6,27.3,285.09
2018,27.2,41.0,15.8,300.6,487.545
2018,19.2,30.9,7.6,77.0,427.29
2018,10.2,25.6,-1.7,110.0,365.97
2018,5.2,20.0,-6.3,55.5,238.745
2019,26.1,37.1,17.0,215.1,560.89
2019,21.0,32.0,11.6,136.7,385.85
2019,14.1,27.5,2.1,57.0,352.08
2019,5.6,21.3,-6.2,56.9,276.59
2020,25.5,35.5,19.3,744.8,381.59
2020,18.9,30.2,8.7,136.3,404.53
2020,11.2,23.6,-1.3,1.7,420.29
2020,5.6,20.8,-7.3,50.6,287.07
2021,24.0,34.1,16.5,152.9,449.57
2021,20.4,29.4,12.9,122.7,433.79
2021,13.1,28.5,-1.1,41.2,342.76
2021,5.7,20.7,-6.0,50.7,271.29
2000,21.6,30.8,12.6,290.5,412.735
2000,15.2,28.5,4.2,469.0,347.645
2000,10.8,24.9,-2.0,18.5,311.07
2000,3.6,19.5,-9.2,26.5,231.67
2001,21.3,32.7,8.6,40.5,518.38
2001,15.4,26.8,2.0,131.0,411.455
2001,11.4,21.5,1.1,112.5,323.025
2001,3.6,15.1,-6.7,15.5,269.43
2002,20.1,30.5,10.8,811.0,328.065
2002,15.1,29.2,5.0,105.0,387.845
2002,9.1,24.7,-5.0,108.0,365.845
2002,1.1,15.1,-9.8,8.5,281.405
2003,20.5,29.7,12.5,242.0,388.365
2003,16.5,26.7,3.4,391.0,355.1
2003,9.5,22.2,-1.7,33.5,407.82
2003,6.4,22.3,-9.0,106.0,210.58
2004,20.4,30.7,10.8,299.5,449.47
2004,16.5,27.0,7.8,160.0,393.415
2004,9.9,22.2,-0.4,8.0,416.145
2004,5.5,18.6,-5.0,24.0,267.47
2005,21.5,31.7,12.0,191.0,450.63
2005,16.7,29.3,5.8,279.0,364.885
2005,10.4,22.2,-1.8,41.5,368.705
2005,5.0,20.2,-8.3,13.5,298.88
2006,22.0,32.5,13.8,268.5,527.445
2006,14.5,25.8,3.5,94.5,450.355
2006,12.7,24.6,1.6,72.0,355.55
2006,4.1,17.1,-7.0,105.0,246.205
2007,22.4,31.2,13.1,298.0,419.435
2007,17.2,28.2,11.6,386.0,300.255
2007,10.7,24.2,-0.6,13.5,370.625
2007,3.3,17.8,-11.6,21.0,279.5
2008,20.2,32.0,10.7,201.4,524.25
2008,16.8,27.6,3.7,47.7,454.68
2008,11.9,25.1,1.5,24.0,378.83
2008,3.9,17.3,-9.9,10.4,269.41
2009,19.9,31.7,11.2,136.8,457.9
2009,16.3,28.4,7.3,73.8,474.79
2009,11.2,24.7,-0.2,28.4,412.82
2009,3.7,19.1,-9.5,71.6,222.11
2010,23.9,33.7,17.7,215.2,392.61
2010,17.4,31.8,1.0,373.0,389.2
2010,10.5,23.7,-3.3,24.5,359.74
2010,3.7,17.4,-7.9,15.9,327.5
2011,21.8,30.2,10.5,251.2,455.54
2011,16.1,30.1,4.0,221.8,413.33
2011,9.7,22.8,-3.2,76.5,386.11
2011,6.7,20.8,-6.1,82.7,221.21
2012,22.2,32.3,14.6,417.1,376.94
2012,15.7,28.5,4.3,258.5,410.86
2012,10.4,23.5,-1.5,39.7,396.14
2012,2.5,12.2,-7.7,30.3,263.84
2013,24.1,35.6,14.3,34.6,530.23
2013,16.7,29.1,6.5,138.6,363.33
2013,11.0,24.4,-1.2,69.7,360.84
2013,3.2,17.7,-9.4,48.1,270.82
2014,19.9,31.8,9.0,333.3,388.58
2014,16.6,29.4,5.7,168.7,425.92
2014,10.4,22.4,-1.8,176.9,353.93
2014,5.0,17.1,-7.0,29.1,255.25
2015,21.3,33.1,12.0,168.5,524.49
2015,15.7,25.4,6.0,39.1,454.56
2015,11.2,23.6,-4.2,48.5,416.45
2015,5.4,21.1,-7.3,159.2,175.34
2016,22.0,34.6,10.8,106.1,531.1
2016,16.8,27.3,8.4,149.2,340.44
2016,11.3,22.6,-1.0,82.9,307.355
2016,4.1,16.4,-8.5,10.2,259.04
2017,20.6,32.4,9.3,254.2,421.9
2017,15.7,27.1,6.1,65.7,491.305
2017,10.6,24.1,-3.1,41.1,337.55
2017,3.5,18.9,-8.6,14.7,285.09
2018,23.2,35.5,14.7,270.0,487.545
2018,15.9,25.7,4.7,180.8,427.29
2018,9.0,21.8,-2.4,239.1,365.97
2018,4.7,19.4,-7.2,60.8,238.745
2019,22.5,33.0,12.8,197.5,560.89
2019,17.6,29.2,6.0,256.9,385.85
2019,11.5,23.7,-1.1,152.8,352.08
2019,4.8,18.4,-6.5,67.0,276.59
2020,23.3,32.8,15.3,293.5,381.59
2020,15.8,27.3,5.0,494.4,404.53
2020,9.8,21.1,-0.9,1.5,420.29
2020,5.6,18.7,-5.6,33.0,287.07
2021,20.4,32.5,14.1,324.0,449.57
2021,16.6,27.6,8.4,161.8,433.79
2021,11.0,26.9,-2.9,79.8,342.76
2021,4.3,15.8,-7.4,31.6,271.29
2010,25.7,30.5,19.6,103.0,392.61
2010,18.7,32.1,5.5,369.1,389.2
2010,11.7,24.0,-2.3,15.4,359.74
2010,3.6,15.6,-7.4,21.4,327.5
2011,23.7,33.9,15.7,99.0,455.54
2011,17.9,32.6,7.7,88.1,413.33
2011,10.5,22.7,-2.2,18.7,386.11
2011,7.4,23.0,-5.6,21.2,221.21
2012,24.3,37.2,16.4,297.5,376.94
2012,17.6,29.5,7.4,141.0,410.86
2012,11.6,24.3,-0.3,56.6,396.14
2012,3.5,16.2,-6.7,41.2,263.84
2013,25.2,33.8,17.3,82.3,530.23
2013,18.5,29.3,10.0,146.9,363.33
2013,12.8,26.7,1.3,16.7,360.84
2013,3.8,20.7,-8.1,53.5,270.82
2014,21.8,33.0,13.1,236.5,388.58
2014,18.7,30.5,10.1,127.0,425.92
2014,11.8,24.1,-0.3,108.8,353.93
2014,5.6,16.8,-5.0,21.9,255.25
2015,23.6,36.3,14.5,123.7,524.49
2015,18.4,29.2,10.0,17.8,454.56
2015,12.5,26.5,-3.3,45.0,416.45
2015,7.6,19.8,-4.6,134.0,175.34
2016,24.5,35.9,12.2,121.0,531.1
2016,19.5,29.3,10.2,106.8,340.44
2016,13.4,27.0,1.1,102.3,307.355
2016,5.0,17.4,-7.5,12.5,259.04
2017,23.0,35.5,12.7,248.0,421.9
2017,18.1,29.1,6.9,27.7,491.305
2017,13.1,26.0,-2.4,28.0,337.55
2017,3.8,18.9,-8.2,27.6,285.09
2018,25.3,39.6,15.8,261.8,487.545
2018,17.9,28.4,8.3,163.6,427.29
2018,10.1,23.7,-0.9,123.6,365.97
2018,5.1,19.2,-5.2,66.0,238.745
2019,24.3,35.6,15.9,90.2,560.89
2019,19.5,31.5,11.0,190.6,385.85
2019,13.3,26.1,1.6,71.0,352.08
2019,5.7,20.7,-6.0,57.5,276.59
2020,24.5,34.1,19.0,466.6,381.59
2020,18.1,28.7,8.2,182.7,404.53
2020,11.2,25.1,-1.3,8.0,420.29
2020,5.9,21.2,-5.7,38.0,287.07
2021,23.1,34.3,17.1,196.2,449.57
2021,19.5,30.5,13.2,177.1,433.79
2021,12.9,28.0,-0.7,37.0,342.76
2021,5.6,19.9,-6.5,40.8,271.29
