일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2004,17.5,33.2,4.6,119.0,498.53
2004,21.7,33.2,9.8,337.5,516.23
2004,25.6,37.2,19.1,325.0,548.15
2005,17.3,30.2,4.4,60.0,679.06
2005,22.2,34.5,12.6,121.5,538.48
2005,24.8,36.7,18.2,323.5,461.21
2006,17.8,31.0,5.0,204.5,514.69
2006,21.9,32.2,12.6,233.5,558.64
2006,23.6,34.5,17.6,653.5,328.75
2007,18.5,32.0,7.4,67.0,681.88
2007,22.4,32.5,12.3,57.0,535.77
2007,24.3,35.9,18.2,208.5,490.53
2008,17.7,32.2,3.9,75.5,527.26
2008,20.2,32.4,10.5,300.5,441.36
2008,26.4,36.5,18.9,64.6,505.815
2009,18.6,32.3,6.1,123.9,631.51
2009,22.2,34.0,9.3,149.1,553.045
2009,23.6,33.4,16.5,494.1,402.915
2010,17.6,31.6,4.2,110.1,578.095
2010,22.7,33.2,8.3,56.5,561.065
2010,25.1,33.6,19.0,580.6,477.17
2011,17.8,27.1,6.3,128.9,545.815
2011,22.7,32.2,14.2,379.7,523.435
2011,25.4,34.8,17.5,618.7,505.825
2012,18.9,30.0,8.2,45.8,592.025
2012,22.0,30.8,15.1,48.7,490.83
2012,25.8,35.6,17.9,346.5,515.465
2013,18.7,33.6,4.4,150.6,629.295
2013,23.1,31.5,14.5,99.5,520.945
2013,26.3,34.0,19.8,304.9,538.55
2014,18.3,34.1,3.0,38.2,728.325
2014,21.4,31.2,14.0,110.3,497.01
2014,24.2,34.8,16.1,163.7,502.295
2015,18.7,33.0,3.7,96.1,692.82
2015,21.1,31.7,11.4,95.7,499.44
2015,24.0,34.4,14.4,426.3,496.22
2016,18.5,32.0,5.9,111.2,587.56
2016,22.0,31.7,11.4,73.1,443.02
2016,25.6,35.1,18.6,217.6,467.82
2017,18.7,33.5,7.3,34.2,619.57
2017,22.0,34.9,10.4,100.8,591.02
2017,26.4,35.6,18.8,117.2,473.54
2018,18.1,29.0,4.8,78.1,555.12
2018,22.2,34.4,12.3,173.6,558.28
2018,27.0,37.9,16.8,100.4,616.53
2019,18.9,33.1,3.9,120.3,702.41
2019,21.6,33.3,11.3,161.5,586.03
2019,24.5,34.0,17.0,427.2,493.78
2020,18.2,28.6,5.3,71.7,614.27
2020,23.2,33.3,12.0,194.8,632.67
2020,22.5,32.2,15.8,658.1,373.42
2021,17.2,29.9,3.4,123.4,588.66
2021,22.1,31.5,10.4,86.8,591.49
2021,25.8,34.4,18.5,205.3,590.16
2000,16.9,32.5,7.2,73.9,586.32
2000,20.6,31.0,12.2,142.0,471.26
2000,25.0,31.9,18.4,427.0,529.2
2001,17.8,27.8,9.1,83.5,578.16
2001,20.8,28.0,11.8,308.0,220.645
2001,25.1,32.9,16.7,341.5,550.49
2002,16.8,28.0,7.5,194.5,523.3
2002,20.9,31.7,10.8,94.0,567.44
2002,23.9,32.0,17.7,375.5,434.93
2003,16.8,26.2,4.8,473.0,526.37
2003,20.8,29.2,13.0,416.5,467.29
2003,21.8,30.5,16.1,650.0,349.96
2004,17.5,27.7,7.0,345.0,498.53
2004,20.8,30.7,9.8,192.0,516.23
2004,25.4,34.7,18.7,140.0,548.15
2005,17.6,28.2,7.8,231.0,679.06
2005,22.2,33.5,13.3,193.5,538.48
2005,24.8,34.7,18.8,207.5,461.21
2006,17.1,27.2,7.5,332.0,514.69
2006,21.0,30.7,13.3,266.0,558.64
2006,23.7,31.6,18.5,674.0,328.75
2007,18.0,29.8,9.5,129.0,681.88
2007,21.1,28.7,13.6,137.0,535.77
2007,23.6,34.4,18.5,297.0,490.53
2008,17.7,31.0,7.1,279.9,527.26
2008,20.1,31.1,11.8,251.4,441.36
2008,26.6,34.2,19.0,123.4,505.815
2009,18.3,29.9,8.8,248.5,631.51
2009,21.5,31.3,12.9,242.0,553.045
2009,23.8,30.3,17.9,801.1,402.915
2010,17.1,29.8,5.2,221.6,578.095
2010,21.8,31.5,9.5,113.3,561.065
2010,25.4,32.9,19.2,328.5,477.17
2011,17.3,27.2,10.0,249.6,545.815
2011,21.5,29.1,14.9,298.6,523.435
2011,25.6,33.4,18.5,194.0,505.825
2012,18.7,29.6,9.9,65.0,592.025
2012,21.5,28.8,14.6,100.2,490.83
2012,25.6,35.8,18.9,418.8,515.465
2013,18.4,30.6,8.8,197.0,629.295
2013,22.2,30.6,14.4,166.4,520.945
2013,26.7,33.3,21.7,133.7,538.55
2014,19.1,31.3,8.1,210.8,728.325
2014,21.6,29.9,15.5,56.0,497.01
2014,25.1,34.2,19.0,238.6,502.295
2015,19.0,33.0,8.7,181.5,692.82
2015,21.1,30.6,11.7,100.9,499.44
2015,24.2,33.3,16.9,266.2,496.22
2016,19.1,30.5,9.6,161.2,587.56
2016,22.2,29.3,13.3,152.3,443.02
2016,26.0,35.3,20.9,319.1,467.82
2017,19.6,34.4,9.3,43.8,619.57
2017,21.9,31.9,13.7,71.4,591.02
2017,27.1,35.4,22.3,235.0,473.54
2018,18.6,28.4,9.2,323.8,555.12
2018,22.1,33.2,13.9,390.7,558.28
2018,27.4,37.8,19.0,234.1,616.53
2019,19.4,30.3,8.5,158.1,702.41
2019,21.7,32.0,13.8,428.0,586.03
2019,25.0,32.4,18.4,512.2,493.78
2020,17.8,26.5,10.2,115.9,614.27
2020,22.5,32.2,14.3,383.1,632.67
2020,22.3,29.9,17.4,673.4,373.42
2021,17.8,27.5,8.3,197.3,588.66
2021,21.7,29.4,15.1,266.1,591.49
2021,26.1,32.2,19.3,494.8,590.16
2000,17.9,33.5,7.4,94.5,586.32
2000,22.0,32.8,13.4,155.5,471.26
2000,26.3,33.5,19.0,384.0,529.2
2001,18.2,29.2,8.8,88.0,578.16
2001,21.8,30.3,11.6,586.5,220.645
2001,26.0,34.7,18.2,234.5,550.49
2002,16.9,28.8,8.8,217.0,523.3
2002,21.2,31.8,10.8,133.5,567.44
2002,24.3,34.0,18.6,444.5,434.93
2003,16.2,26.7,7.1,318.5,526.37
2003,21.1,28.6,13.3,328.0,467.29
2003,23.1,33.5,16.8,607.5,349.96
2004,18.8,31.0,8.1,236.5,498.53
2004,22.4,32.5,13.3,231.0,516.23
2004,27.0,37.2,19.7,183.0,548.15
2005,17.7,28.7,6.8,236.0,679.06
2005,22.3,32.7,14.3,218.0,538.48
2005,24.8,34.0,19.5,236.5,461.21
2006,17.0,28.2,8.6,333.0,514.69
2006,21.0,30.6,14.0,287.5,558.64
2006,23.6,33.0,17.6,681.0,328.75
2007,18.6,30.6,10.3,138.0,681.88
2007,21.7,29.3,14.0,64.5,535.77
2007,24.1,35.0,18.6,335.5,490.53
2008,17.9,31.4,8.4,178.5,527.26
2008,20.4,30.8,14.0,379.3,441.36
2008,26.9,34.5,18.4,73.9,505.815
2009,19.0,30.5,9.2,182.3,631.51
2009,22.1,32.6,15.6,208.0,553.045
2009,24.2,33.4,18.1,673.3,402.915
2010,17.6,30.5,5.5,251.9,578.095
2010,22.4,32.1,12.3,92.6,561.065
2010,25.6,33.1,19.9,513.5,477.17
2011,18.1,28.4,9.8,180.5,545.815
2011,22.2,31.3,13.9,278.3,523.435
2011,25.9,33.5,18.8,491.0,505.825
2012,19.2,30.4,10.0,77.4,592.025
2012,22.0,29.1,15.9,75.5,490.83
2012,25.9,35.1,19.7,291.0,515.465
2013,18.9,31.5,8.4,302.0,629.295
2013,22.6,30.3,15.7,148.7,520.945
2013,27.3,34.7,22.3,178.0,538.55
2014,19.4,32.3,6.9,155.3,728.325
2014,22.2,30.3,16.1,94.6,497.01
2014,25.1,34.5,19.2,231.2,502.295
2015,19.2,33.0,7.9,207.3,692.82
2015,21.2,30.6,13.7,101.6,499.44
2015,24.4,34.1,16.6,343.7,496.22
2016,19.2,31.6,9.8,203.6,587.56
2016,22.3,30.3,13.9,160.7,443.02
2016,26.1,35.5,20.4,167.1,467.82
2017,19.8,34.1,11.2,47.8,619.57
2017,22.2,32.4,14.1,80.6,591.02
2017,27.3,35.9,20.6,133.8,473.54
2018,18.8,28.9,9.2,188.4,555.12
2018,22.4,34.1,14.9,332.0,558.28
2018,27.1,36.8,18.7,201.0,616.53
2019,19.6,31.5,8.5,207.8,702.41
2019,21.8,32.1,14.0,442.1,586.03
2019,25.1,32.8,18.7,438.9,493.78
2020,18.2,27.7,9.6,184.1,614.27
2020,22.7,31.5,14.2,364.6,632.67
2020,22.6,31.6,18.0,687.0,373.42
2021,18.3,28.3,7.7,170.6,588.66
2021,22.1,29.7,14.5,140.3,591.49
2021,26.1,33.0,19.3,507.5,590.16
