거래년월일,자동차용 경유 가격 (원),전월비(%),평균,거래량
2002-10-10,725.88,-12.1,5510.0,374784.0
2002-10-11,725.88,-12.1,5320.0,308534.0
2002-10-12,725.88,-12.1,5190.0,275064.0
2002-10-13,725.88,-12.1,4740.0,336908.0
2002-10-14,725.88,-12.1,4740.0,336908.0
2002-10-15,725.88,-12.1,4640.0,296310.0
2002-10-16,725.88,-12.1,4500.0,303982.0
2002-10-17,725.88,-12.1,4220.0,208158.0
2002-10-18,725.88,-12.1,4220.0,310681.0
2002-10-19,725.88,-12.1,4150.0,285380.0
2002-10-20,725.88,-12.1,3775.0,283960.0
2002-10-21,725.88,-12.1,3775.0,283960.0
2002-10-22,725.88,-12.1,3755.0,308524.0
2002-10-23,725.88,-12.1,3410.0,90510.0
2002-10-24,725.88,-12.1,3240.0,277676.0
2002-10-25,725.88,-12.1,3155.0,288256.0
2002-10-26,725.88,-12.1,3035.0,312796.0
2002-10-27,725.88,-12.1,3095.0,277412.0
2002-10-28,725.88,-12.1,3095.0,277412.0
2002-10-29,725.88,-12.1,2940.0,131940.0
2002-10-30,725.88,-12.1,2905.0,279880.0
2002-10-31,725.88,-12.1,2905.0,248104.0
2002-11-01,752.05,-3.6,2875.0,321948.0
2002-11-02,752.05,-3.6,2875.0,241512.0
2002-11-03,752.05,-3.6,3055.0,228828.0
2002-11-04,752.05,-3.6,3055.0,228828.0
2002-11-05,752.05,-3.6,3065.0,170912.0
2002-11-06,752.05,-3.6,3172.0,224264.0
2002-11-07,752.05,-3.6,3140.0,75628.0
2002-11-08,752.05,-3.6,3140.0,251921.0
2002-11-09,752.05,-3.6,3150.0,311802.0
2002-11-10,752.05,-3.6,3281.5,339698.0
2002-11-11,752.05,-3.6,3281.5,339698.0
2002-11-12,752.05,-3.6,3880.0,294044.0
2002-11-13,752.05,-3.6,3940.0,178310.0
2002-11-14,752.05,-3.6,3750.0,295276.0
2002-11-15,752.05,-3.6,3590.0,341092.0
2002-11-16,752.05,-3.6,3590.0,324634.0
2002-11-17,752.05,-3.6,3850.0,479608.0
2002-11-18,752.05,-3.6,3850.0,479608.0
2002-11-19,752.05,-3.6,3910.0,520628.0
2002-11-20,752.05,-3.6,4150.0,594948.0
2002-11-21,752.05,-3.6,4230.0,641988.0
2002-11-22,752.05,-3.6,4310.0,700578.0
2002-11-23,752.05,-3.6,4310.0,549188.0
2002-11-24,752.05,-3.6,4380.0,706650.0
2002-11-25,752.05,-3.6,4380.0,706650.0
2002-11-26,752.05,-3.6,4380.0,633938.0
2002-11-27,752.05,-3.6,4420.0,550005.0
2002-11-28,752.05,-3.6,4420.0,613190.0
2002-11-29,752.05,-3.6,4470.0,595852.0
2002-11-30,752.05,-3.6,4470.0,645519.0
2002-12-01,740.7,4.8,4620.0,478743.0
2002-12-02,740.7,4.8,4620.0,478743.0
2002-12-03,740.7,4.8,4680.0,358272.0
2002-12-04,740.7,4.8,4970.0,379156.0
2002-12-05,740.7,4.8,5160.0,300028.0
2002-12-06,740.7,4.8,5500.0,422503.0
2002-12-07,740.7,4.8,5710.0,353320.0
2002-12-08,740.7,4.8,6390.0,324176.0
2002-12-09,740.7,4.8,6390.0,324176.0
2002-12-10,740.7,4.8,6380.0,368890.0
2002-12-11,740.7,4.8,6570.0,154040.0
2002-12-12,740.7,4.8,6630.0,414910.0
2002-12-13,740.7,4.8,6690.0,286022.0
2002-12-14,740.7,4.8,6690.0,353716.0
2002-12-15,740.7,4.8,7080.0,817986.0
2002-12-16,740.7,4.8,7080.0,817986.0
2002-12-17,740.7,4.8,7270.0,92092.0
2002-12-18,740.7,4.8,7370.0,672570.0
2002-12-19,740.7,4.8,7530.0,404122.0
2002-12-20,740.7,4.8,7530.0,781892.0
2002-12-21,740.7,4.8,7530.0,331333.0
2002-12-22,740.7,4.8,7530.0,1347743.0
2002-12-23,740.7,4.8,7530.0,1347743.0
2002-12-24,740.7,4.8,7190.0,643795.0
2002-12-25,740.7,4.8,6940.0,83545.0
2002-12-26,740.7,4.8,6940.0,376056.0
2002-12-27,740.7,4.8,6840.0,420960.0
2002-12-28,740.7,4.8,6840.0,62848.0
2002-12-29,740.7,4.8,6700.0,337532.0
2002-12-30,740.7,4.8,6700.0,337532.0
2002-12-31,740.7,4.8,6800.0,139394.0
2003-01-01,766.26,5.0,7200.0,98248.0
2003-01-02,766.26,5.0,7200.0,98248.0
2003-01-03,766.26,5.0,7250.0,613808.0
2003-01-04,766.26,5.0,6950.0,509797.0
2003-01-05,766.26,5.0,7550.0,88670.0
2003-01-06,766.26,5.0,7550.0,88670.0
2003-01-07,766.26,5.0,7350.0,19239.0
2003-01-08,766.26,5.0,7450.0,209230.0
2003-01-09,766.26,5.0,7250.0,217024.0
2003-01-10,766.26,5.0,7130.0,47309.0
2003-01-11,766.26,5.0,7130.0,708773.0
2003-01-12,766.26,5.0,6580.0,935123.0
2003-01-13,766.26,5.0,6580.0,935123.0
2003-01-14,766.26,5.0,6440.0,762941.0
2003-01-15,766.26,5.0,6290.0,580621.0
2003-01-16,766.26,5.0,6140.0,451344.0
2003-01-17,766.26,5.0,6090.0,491280.0
2003-01-18,766.26,5.0,6090.0,314429.0
2003-01-19,766.26,5.0,6060.0,220928.0
2003-01-20,766.26,5.0,6060.0,220928.0
2003-01-21,766.26,5.0,6060.0,555201.0
2003-01-22,766.26,5.0,5990.0,676064.0
2003-01-23,766.26,5.0,6280.0,371896.0
2003-01-24,766.26,5.0,6420.0,626726.0
2003-01-25,766.26,5.0,6380.0,226620.0
2003-01-26,766.26,5.0,6420.0,14568.0
2003-01-27,766.26,5.0,6420.0,640762.0
2003-01-28,766.26,5.0,6680.0,180359.0
2003-01-29,766.26,5.0,6760.0,119677.0
2003-01-30,766.26,5.0,6740.0,45798.0
2003-01-31,766.26,5.0,6740.0,529576.0
2003-02-01,790.05,2.3,6740.0,529576.0
2003-02-02,790.05,2.3,6740.0,529576.0
2003-02-03,790.05,2.3,6740.0,529576.0
2003-02-04,790.05,2.3,6670.0,529576.0
2003-02-05,790.05,2.3,6510.0,168744.0
2003-02-06,790.05,2.3,6510.0,162384.0
2003-02-07,790.05,2.3,6450.0,593568.0
2003-02-08,790.05,2.3,6450.0,93646.0
2003-02-09,790.05,2.3,6530.0,166964.0
2003-02-10,790.05,2.3,6530.0,166964.0
2003-02-11,790.05,2.3,6530.0,651195.0
2003-02-12,790.05,2.3,6590.0,571198.0
2003-02-13,790.05,2.3,6590.0,522428.0
2003-02-14,790.05,2.3,6590.0,301688.0
2003-02-15,790.05,2.3,6550.0,179818.0
2003-02-16,790.05,2.3,6650.0,247706.0
2003-02-17,790.05,2.3,6650.0,247706.0
2003-02-18,790.05,2.3,6650.0,574882.0
2003-02-19,790.05,2.3,6670.0,324198.0
2003-02-20,790.05,2.3,6670.0,698359.0
2003-02-21,790.05,2.3,6830.0,860602.0
2003-02-22,790.05,2.3,6830.0,598934.0
2003-02-23,790.05,2.3,7340.0,255946.0
2003-02-24,790.05,2.3,7340.0,255946.0
2003-02-25,790.05,2.3,7420.0,492286.0
2003-02-26,790.05,2.3,7880.0,651330.0
2003-02-27,790.05,2.3,7980.0,256182.0
2003-02-28,790.05,2.3,8080.0,353690.0
2003-03-01,811.52,5.1,8600.0,237134.0
2003-03-02,811.52,5.1,8600.0,836491.0
2003-03-03,811.52,5.1,8600.0,836491.0
2003-03-04,811.52,5.1,8880.0,532883.0
2003-03-05,811.52,5.1,8880.0,653477.0
2003-03-06,811.52,5.1,9110.0,322434.0
2003-03-07,811.52,5.1,9230.0,379308.0
2003-03-08,811.52,5.1,9230.0,98088.0
2003-03-09,811.52,5.1,9530.0,929144.0
2003-03-10,811.52,5.1,9530.0,929144.0
2003-03-11,811.52,5.1,9530.0,559344.0
2003-03-12,811.52,5.1,9700.0,371036.0
